"year","country","location","wind_speed"
2003,"Guam","Nicolasville",27.478509384678485
2002,"Mayotte","South Cassandra",27.478725393903662
2009,"Guatemala","Port Heidiburgh",27.485052305118256
2018,"British Virgin Islands","Annafort",27.49786135435493
2010,"Bermuda","Fraziermouth",27.508630024088056
2021,"San Marino","Marychester",27.512681438853058
2000,"Uganda","North Codyhaven",27.519552761880284
2005,"Russian Federation","Petersonstad",27.519646402970466
2015,"Tajikistan","East Donnaview",27.5200135105706
2009,"Guam","Brianport",27.54423163658076
2017,"Saint Martin","Lake James",27.546892802822835
2015,"Slovenia","South Victoria",27.564575746379894
2015,"Belgium","Rodriguezton",27.56953710214869
2005,"United States Virgin Islands","North Davidborough",27.573586936204304
2018,"Zambia","Lambton",27.5784445230226
2014,"Mozambique","East Davidborough",27.58523810900244
2008,"Saint Vincent and the Grenadines","West Christopher",27.60005043939753
2022,"Vanuatu","South Anthonyberg",27.601066349951964
2012,"Romania","Mendozafort",27.602493862368053
2010,"Bosnia and Herzegovina","New Kelliefurt",27.603088016708515
2003,"Saint Helena","North Davidbury",27.60638644526687
2014,"Taiwan","New Kaylafort",27.606478026137733
2011,"Albania","Sarahburgh",27.60931096763769
2004,"Falkland Islands (Malvinas)","West Jacob",27.652194320417024
2021,"Oman","East Kelsey",27.657978579425365
2012,"Faroe Islands","Lake Debbie",27.66126680810086
2004,"Venezuela","Haynestown",27.668004925274168
2018,"Oman","Bradleyview",27.68582253859301
2020,"El Salvador","East Erikamouth",27.693574190346027
2005,"Korea","West Gregory",27.705184201666302
2001,"Turkmenistan","New James",27.70598000363505
2017,"Western Sahara","Port Diana",27.712323787234048
2006,"Brazil","East Karenberg",27.71567716960372
2004,"Maldives","North Robertbury",27.7166346619769
2014,"Iceland","Marymouth",27.721636103733577
2011,"Italy","Averyview",27.72295257380038
2007,"Equatorial Guinea","Johnsonview",27.728511169579622
2009,"Malawi","New Randymouth",27.731374067497427
2015,"Puerto Rico","South Dawnbury",27.73351250503426
2006,"Luxembourg","North Phillipville",27.73409923916667
2011,"Bahrain","New Mark",27.73474560162299
2019,"Falkland Islands (Malvinas)","Brandybury",27.739260561939044
2003,"North Macedonia","Port Cindyberg",27.741510683465386
2016,"South Africa","Adamsside",27.7439394526754
2012,"Guinea-Bissau","West Kathrynstad",27.749329602440977
2010,"Latvia","Jerryton",27.75256364636779
2000,"Honduras","Jeffreymouth",27.75478856552042
2017,"Cook Islands","Christinemouth",27.766598740588748
2003,"Marshall Islands","Lake Brianview",27.770499847988507
2016,"Sudan","Jacksonburgh",27.79162932221894
2005,"Myanmar","Nicholasfurt",27.794597220017952
2015,"Kazakhstan","Juanport",27.795343998790656
2005,"Niger","Deckerville",27.79746639144284
2000,"Bahrain","Thompsonburgh",27.800184818719
2019,"Macao","South Amyport",27.802384684878334
2013,"Panama","Patriciaport",27.80606678632942
2015,"Brazil","Nelsonfort",27.808381867073624
2017,"Poland","North Emilyhaven",27.811729081839577
2018,"Greece","Allenbury",27.821223147870175
2011,"Cocos (Keeling) Islands","Lake Kimberly",27.837605180013085
2022,"Zambia","Port Shawn",27.861517754797557
2020,"Lesotho","North Ryanberg",27.86166093553131
2014,"British Virgin Islands","New Hollyside",27.87300073385135
2004,"Brunei Darussalam","Hayesside",27.880066952567194
2009,"Fiji","New Jeffrey",27.88637177357665
2005,"Namibia","Sandovalview",27.88943471966117
2000,"Norfolk Island","Lake David",27.8896075597389
2006,"Iran","North Erica",27.889699240663543
2016,"Guinea","Johnport",27.899684292092257
2015,"Guyana","New Pamelaport",27.900699015924943
2012,"Mexico","Pennyland",27.90110635259001
2007,"Nicaragua","Bennettport",27.90752062539173
2007,"Cameroon","North Ashley",27.914109676081523
2006,"Central African Republic","South Tammyfurt",27.918849073245617
2004,"Tajikistan","South Lisafort",27.922235582460008
2017,"Brazil","Andreamouth",27.92405035851877
2014,"Ireland","South Jennifermouth",27.938135200124886
2000,"Falkland Islands (Malvinas)","New Dustin",27.93820160106567
2021,"Reunion","Taylorborough",27.94081761178038
2020,"Norway","Vincentmouth",27.943262785199945
2012,"United Kingdom","Turnerburgh",27.95023230292711
2019,"Bulgaria","Davisside",27.95538688445188
2003,"El Salvador","Olsonville",27.95738633691636
2004,"Djibouti","New Ginaton",27.958243859262836
2014,"Greece","Lake Alisonchester",27.958921301744574
2015,"El Salvador","Paynefurt",27.96926632873713
2009,"Russian Federation","Keithtown",27.972178595039622
2022,"Kazakhstan","New Jameston",27.97757183516641
2009,"Kenya","North James",27.996101900962167
2018,"Rwanda","Blackburnburgh",27.99877442965616
2008,"Macao","New Veronica",28.0019357098272
2006,"Cocos (Keeling) Islands","Lynchbury",28.004634495223332
2022,"Norway","Michaeltown",28.016017190045023
2021,"Armenia","Lake Amybury",28.01676881888895
2015,"Greece","Marissatown",28.02358559628303
2016,"Bahamas","Joshuahaven",28.029714243127064
2009,"Korea","Port Oliviaport",28.030521781735025
2022,"Latvia","East Jermaine",28.03148985030332
2001,"Azerbaijan","Sharpfurt",28.039912668803417
2006,"French Polynesia","Lake Stephenmouth",28.045570226249957
2019,"Jordan","Donaldton",28.04641512745323
2009,"Korea","Port William",28.0483632205062
2003,"Slovenia","West Stevenberg",28.07234719018668
2000,"Bolivia","West Matthew",28.077708274132103
2017,"Ethiopia","Smithside",28.077844451460454
2005,"Saint Vincent and the Grenadines","South Markland",28.085120778425804
2009,"Slovenia","Grossview",28.08531283731132
2006,"Micronesia","Port Cristina",28.085925048075417
2010,"Guam","Simmonsside",28.097901982420904
2020,"Martinique","Port Christopherhaven",28.10141762554655
2014,"Anguilla","North Courtneychester",28.11048301846021
2012,"Qatar","Bowenshire",28.11250311933514
2010,"Falkland Islands (Malvinas)","South Robertmouth",28.129399356673733
2012,"Turks and Caicos Islands","East Angelachester",28.13588486511384
2004,"Mauritius","North Lindaberg",28.139661582055336
2003,"Jamaica","North Ronaldville",28.13980106694616
2012,"Bangladesh","Lopezshire",28.15481327163806
2012,"Slovakia (Slovak Republic)","Zacharyborough",28.15908849082301
2007,"Namibia","Lake Kyle",28.159607500043705
2002,"Hong Kong","West Johnport",28.16320774433536
2001,"Dominica","North Leah",28.170871731822597
2013,"Saint Helena","Rodriguezfurt",28.182556944178287
2010,"Nicaragua","Jameschester",28.183214690962355
2007,"American Samoa","West Tamaraburgh",28.18389146566863
2009,"France","Deborahville",28.20464400925347
2014,"Hong Kong","North Matthewmouth",28.218418306803017
2019,"South Georgia and the South Sandwich Islands","Ashleymouth",28.24103649895845
2013,"Kyrgyz Republic","Shortport",28.246606637336896
2001,"Mozambique","East Eric",28.252761265063057
2005,"Armenia","Fitzpatrickfort",28.25959279868376
2013,"Sweden","Sparksborough",28.260265509602128
2022,"Honduras","South Carolyn",28.26586511173436
2005,"Oman","New John",28.273001139472854
2017,"Moldova","Andersonstad",28.283958653419116
2000,"Moldova","South Eileen",28.28617134410896
2002,"San Marino","Lake Amanda",28.292806694631405
2002,"Mozambique","Lake Michaelshire",28.30264696429796
2015,"Brazil","Lisachester",28.304999380127825
2005,"Luxembourg","Wilsonmouth",28.31018832119791
2006,"Iran","North Lawrenceport",28.311552786904564
2006,"New Zealand","West William",28.32248756406518
2021,"Haiti","South Benjamin",28.32380855669161
2011,"Tanzania","Sheppardstad",28.324475921601028
2022,"Indonesia","Alexandermouth",28.331024856085502
2020,"Vietnam","South Timothy",28.3383064104321
2022,"Israel","Ericside",28.343955859076797
2017,"Latvia","Port Josephshire",28.34569323576961
2018,"Chad","Smithshire",28.351432494401287
2007,"India","Aliciaview",28.376891179479287
2009,"Russian Federation","Cochranfort",28.38631035004707
2022,"Cook Islands","Kristenburgh",28.40071183423025
2011,"Bolivia","Mcconnellview",28.412482709030662
2001,"Nicaragua","Johnsonchester",28.41367381741588
2013,"Lesotho","Elizabethmouth",28.416450651017467
2021,"Nigeria","Baileymouth",28.419396558272812
2021,"Nepal","Robertbury",28.42468840125517
2018,"Hong Kong","Port Jacquelineview",28.42472221562976
2021,"Mexico","South Dennismouth",28.430058506088525
2016,"Antigua and Barbuda","Lake Patty",28.431184781380956
2005,"Mauritius","Alexandraland",28.43439256509816
2011,"Switzerland","Matthewton",28.442540437131274
2017,"Guatemala","Port Alexisfurt",28.453440154568767
2021,"Guernsey","Port Michealstad",28.458723679607207
2008,"Wallis and Futuna","Lake Jasmine",28.459594606616477
2010,"Australia","Graychester",28.46043728606299
2015,"North Macedonia","Glovershire",28.46935360047584
2005,"Vietnam","Seanshire",28.477942914193665
2006,"Angola","Lake David",28.48094034167145
2011,"Singapore","Christophershire",28.489436263033458
2010,"Thailand","Port Carrie",28.492683184663807
2013,"Egypt","West Barbara",28.49774400070766
2014,"Germany","Jonesport",28.501751148337924
2010,"Tuvalu","South Nicolestad",28.503688697594487
2000,"Costa Rica","West Anntown",28.50705082895365
2007,"Saint Kitts and Nevis","West Kristinaton",28.508238884155475
2005,"United Kingdom","New Martinland",28.508762922327254
2021,"Greece","Caseychester",28.5184889071533
2004,"United Arab Emirates","West Vincent",28.534418127326948
2010,"Tanzania","Danielfurt",28.552202041112096
2000,"Norway","Sonyachester",28.56680496965974
2007,"Cook Islands","Toddfurt",28.56963031227752
2019,"Burkina Faso","Tonymouth",28.57668681219347
2006,"Lebanon","South Ryan",28.57980030535988
2002,"Saint Barthelemy","Carterside",28.603918471845883
2006,"Costa Rica","West Courtney",28.605458164881668
2007,"Honduras","Paigeberg",28.607773475486404
2019,"Greenland","Vincentshire",28.60958651084225
2022,"Gibraltar","West Toddchester",28.618079244625036
2004,"Tonga","Tinaview",28.62751633467891
2002,"Namibia","Lake Carlos",28.62787358285475
2003,"Jamaica","North Julie",28.65429493449404
2002,"Trinidad and Tobago","South Nancy",28.658772861809805
2004,"Trinidad and Tobago","Sandersshire",28.66987163413143
2013,"United Kingdom","Owenstown",28.680340728015523
2008,"Tunisia","North William",28.681329582880792
2008,"Tanzania","Rosefurt",28.6825600383304
2008,"Solomon Islands","Garciaberg",28.68414286989311
2014,"Russian Federation","Isabellashire",28.703766330616524
2021,"Kyrgyz Republic","Lake Austin",28.70518895532327
2015,"Kenya","Lake Ryanmouth",28.71979043815374
2016,"Luxembourg","Bentonport",28.72154969705307
2001,"Puerto Rico","New Donnafort",28.723096195481823
2008,"Malta","New Michele",28.72622923488516
2000,"Bouvet Island (Bouvetoya)","North Valerieport",28.73976183368245
2014,"Zimbabwe","Jenniferchester",28.740792979159146
2020,"Saint Helena","Schwartzville",28.745529602455957
2006,"Russian Federation","Hooperberg",28.752080350987484
2009,"Mexico","Emilyport",28.752376611768486
2014,"French Guiana","Port John",28.75485385549213
2022,"Madagascar","Rebeccaside",28.75657175749076
2016,"Slovakia (Slovak Republic)","Port Kylefurt",28.759464484446127
2007,"Belarus","West Anthony",28.7611387082818
2005,"Congo","East Julianside",28.76386823116061
2006,"British Virgin Islands","West Kelsey",28.764667201487
2005,"Yemen","Lake Thomastown",28.77233420462461
2001,"Peru","East Aimee",28.772611888242945
2008,"Pitcairn Islands","West Tiffany",28.77370352749097
2021,"Uruguay","Ronaldborough",28.773899307280672
2019,"Iran","New Shawn",28.78359483901143
2021,"Romania","East Joanne",28.786185278791503
2018,"Bahrain","West Kimberlyberg",28.79192659623121
2018,"Luxembourg","North David",28.799338077095392
2020,"Central African Republic","New Sara",28.807732315524
2021,"Vietnam","Jacksonmouth",28.82082608905744
2008,"Mauritius","Kevinmouth",28.827172316946196
2004,"Macao","Reynoldsville",28.83080046600669
2000,"China","North Joseph",28.834885734104983
2019,"Iran","Hamptonfurt",28.835896541423967
2001,"Papua New Guinea","Lake Aprilmouth",28.84056419037413
2003,"Liechtenstein","East Derek",28.841970667528287
2006,"Slovakia (Slovak Republic)","Warrenhaven",28.843118951603213
2019,"Tokelau","East Brandyberg",28.84456986783541
2002,"Samoa","Jessicaview",28.84736937242317
2015,"Somalia","North Amyburgh",28.85287085222216
2007,"Svalbard & Jan Mayen Islands","Millerburgh",28.868417476451224
2007,"Barbados","Shawton",28.87767208107129
2011,"Serbia","North Nicoleberg",28.878352686936555
2017,"Serbia","Ricemouth",28.87864272415413
2010,"China","West Samuel",28.878880696668418
2013,"Israel","Stephaniechester",28.889216782726347
2004,"Uruguay","West Timothy",28.8921745800129
2006,"France","Coxstad",28.892444699772238
2004,"Slovakia (Slovak Republic)","Whitneyside",28.894797001276885
2018,"Mexico","Chadville",28.90259758437944
2018,"Guinea-Bissau","East Chad",28.91049417264016
2021,"Bahrain","Lake Rita",28.92295846252767
2018,"Sierra Leone","East Timothyville",28.92334409585021
2014,"French Guiana","Markburgh",28.92552440533761
2003,"Slovakia (Slovak Republic)","Dawsonside",28.93345108489252
2008,"United Arab Emirates","Lake Deanna",28.941322815039587
2021,"United Arab Emirates","Matthewton",28.946022919412574
2003,"French Polynesia","Port Joseph",28.94683442503954
2020,"Thailand","West Maria",28.95218739552432
2021,"Anguilla","Angelaborough",28.952546168077564
2010,"China","West Harry",28.952990515925254
2013,"Central African Republic","Cassandraville",28.95338518634029
2005,"Sudan","Markmouth",28.9541383062597
2002,"Guyana","Danielleberg",28.954159153133176
2013,"Paraguay","East Angelaville",28.962385131162428
2016,"Jamaica","New Jacquelinehaven",28.975297418463896
2019,"Algeria","Zacharyland",28.986620519701628
2017,"Brunei Darussalam","North Alexis",28.990385746252752
2008,"Cape Verde","South Richard",28.99110398619117
2008,"Saint Helena","Crosbychester",28.993678188418983
2019,"Indonesia","Millerberg",28.994695111460278
2001,"Azerbaijan","Michaelmouth",28.995388223611133
2020,"Papua New Guinea","North Stevenview",29.000161886460628
2009,"Mauritius","Woodsstad",29.00336696371001
2006,"Qatar","Lake Justinmouth",29.004046075837486
2003,"Portugal","Lovehaven",29.00937210907704
2003,"Burundi","Robertville",29.02620245430875
2004,"Uganda","New Matthew",29.03910488759872
2022,"Barbados","Lyonsside",29.04189173887707
2018,"Yemen","Christopherchester",29.04202107694614
2006,"Korea","East Kellyville",29.05345007854752
2010,"Norway","Jamesfurt",29.054244352510985
2014,"Wallis and Futuna","Ericfurt",29.058966708454687
2006,"Ethiopia","West Daniel",29.07268057972328
2006,"Tonga","West Katieborough",29.07286444045579
2009,"Vietnam","Moorebury",29.073377121157712
2016,"Burundi","West Jamie",29.074747621269857
2014,"Australia","New Kirstenmouth",29.07963770318112
2007,"Palestinian Territory","Port Denise",29.08360004988996
2009,"Cote d'Ivoire","New Sean",29.105554294393247
2013,"Hong Kong","South Margaret",29.10791536330713
2018,"Latvia","West Lori",29.10883169773183
2010,"Comoros","Huffmanside",29.11231197521858
2006,"Barbados","Anthonyshire",29.11280155365222
2021,"Indonesia","Brownborough",29.12134431392179
2015,"Norfolk Island","Changberg",29.12224360492616
2015,"Falkland Islands (Malvinas)","Phillipsfort",29.13623752965036
2011,"Netherlands","Andrewville",29.14506107630615
2011,"Tanzania","Port Jamesland",29.155154905894577
2011,"Ethiopia","Karatown",29.16480592305583
2011,"Nicaragua","Jennifermouth",29.16984220880173
2006,"Sri Lanka","East Margaretfurt",29.17090964270174
2001,"Bermuda","New Christian",29.172429583873367
2018,"Saint Barthelemy","North Matthew",29.181767531920944
2018,"Jersey","Wilsonburgh",29.18338976734025
2008,"Saudi Arabia","Mcneilstad",29.184127694763053
2017,"Austria","North John",29.18868143336095
2011,"Liberia","Sarahhaven",29.19625896965816
2009,"Central African Republic","Whitebury",29.196437313379658
2000,"Suriname","Butlerburgh",29.19906915868003
2016,"Chile","Samuelland",29.228080204628533
2016,"Netherlands Antilles","South Brian",29.230778630674788
2014,"United States Virgin Islands","Meganbury",29.2322697965874
2003,"Tonga","North Billyville",29.233311592647777
2011,"Saint Lucia","West Johnny",29.25182189716553
2021,"Burkina Faso","Williambury",29.253717496625
2019,"Liberia","Carterfort",29.256668384774866
2012,"Morocco","North Allen",29.267319761942467
2002,"Turkmenistan","East Michael",29.268414296228624
2000,"Norfolk Island","Wandamouth",29.26844495593765
2007,"Malaysia","Reeveschester",29.28286081855464
2007,"Denmark","New Jenniferchester",29.28357019323717
2017,"Somalia","East Deborah",29.286049270410945
2009,"Mozambique","Joshuatown",29.290259322677453
2006,"Bahamas","West Bryan",29.301721735199557
2015,"Tunisia","Greenmouth",29.30232866977954
